Id,Text,Layanan,Program,Sarana dan Prasarana,Teknis,sentimen,preprocessed,tweet_tokens,stemmed_only,stopword_only,stemmed_stopword,stemmed_only_string,stopword_only_string,stemmed_stopword_string
617,Temen begadang bgt,0,1,0,0,positif,temen begadang bgt,"['temen', 'begadang', 'bgt']","['temen', 'begadang', 'bgt']","['temen', 'begadang', 'bgt']","['temen', 'begadang', 'bgt']",temen begadang bgt,temen begadang bgt,temen begadang bgt
224,Tempat asik untuk banyak mengetahui informasi dan secara langsung melihat proses broadcast radio Malang.,0,0,1,0,positif,tempat asik untuk banyak mengetahui informasi dan secara langsung melihat proses broadcast radio malang,"['tempat', 'asik', 'untuk', 'banyak', 'mengetahui', 'informasi', 'dan', 'secara', 'langsung', 'melihat', 'proses', 'broadcast', 'radio', 'malang']","['tempat', 'asik', 'untuk', 'banyak', 'tahu', 'informasi', 'dan', 'cara', 'langsung', 'lihat', 'proses', 'broadcast', 'radio', 'malang']","['asik', 'informasi', 'langsung', 'proses', 'broadcast', 'radio', 'malang']","['asik', 'informasi', 'langsung', 'proses', 'broadcast', 'radio', 'malang']",tempat asik untuk banyak tahu informasi dan cara langsung lihat proses broadcast radio malang,asik informasi langsung proses broadcast radio malang,asik informasi langsung proses broadcast radio malang
238,Tempat asyik buat mencari informasi seputar dunia jurnalis dan radio.,1,0,0,0,positif,tempat asyik buat mencari informasi seputar dunia jurnalis dan radio,"['tempat', 'asyik', 'buat', 'mencari', 'informasi', 'seputar', 'dunia', 'jurnalis', 'dan', 'radio']","['tempat', 'asyik', 'buat', 'cari', 'informasi', 'putar', 'dunia', 'jurnalis', 'dan', 'radio']","['asyik', 'mencari', 'informasi', 'seputar', 'dunia', 'jurnalis', 'radio']","['asyik', 'cari', 'informasi', 'putar', 'dunia', 'jurnalis', 'radio']",tempat asyik buat cari informasi putar dunia jurnalis dan radio,asyik mencari informasi seputar dunia jurnalis radio,asyik cari informasi putar dunia jurnalis radio
300,Tempat bersih. Dekat tempat keramaian,0,0,1,0,positif,tempat bersih dekat tempat keramaian,"['tempat', 'bersih', 'dekat', 'tempat', 'keramaian']","['tempat', 'bersih', 'dekat', 'tempat', 'ramai']","['bersih', 'keramaian']","['bersih', 'ramai']",tempat bersih dekat tempat ramai,bersih keramaian,bersih ramai
440,Tempat favorite saat kuliah dulu. Suka main di RRI. Futsal. Banyak kenangan indah ada di RRI malang. Radio nasional yang punya banyak staff yang handal,0,0,1,0,positif,tempat favorite saat kuliah dulu suka main di rri futsal banyak kenangan indah ada di rri malang radio nasional yang punya banyak staff yang handal,"['tempat', 'favorite', 'saat', 'kuliah', 'dulu', 'suka', 'main', 'di', 'rri', 'futsal', 'banyak', 'kenangan', 'indah', 'ada', 'di', 'rri', 'malang', 'radio', 'nasional', 'yang', 'punya', 'banyak', 'staff', 'yang', 'handal']","['tempat', 'favorite', 'saat', 'kuliah', 'dulu', 'suka', 'main', 'di', 'rri', 'futsal', 'banyak', 'kenang', 'indah', 'ada', 'di', 'rri', 'malang', 'radio', 'nasional', 'yang', 'punya', 'banyak', 'staff', 'yang', 'handal']","['favorite', 'kuliah', 'suka', 'main', 'rri', 'futsal', 'kenangan', 'indah', 'rri', 'malang', 'radio', 'nasional', 'staff', 'handal']","['favorite', 'kuliah', 'suka', 'main', 'rri', 'futsal', 'kenang', 'indah', 'rri', 'malang', 'radio', 'nasional', 'staff', 'handal']",tempat favorite saat kuliah dulu suka main di rri futsal banyak kenang indah ada di rri malang radio nasional yang punya banyak staff yang handal,favorite kuliah suka main rri futsal kenangan indah rri malang radio nasional staff handal,favorite kuliah suka main rri futsal kenang indah rri malang radio nasional staff handal
217,Tempat nya cukup luas dan cukup bersih dgn booth utk brfoto,0,0,1,0,positif,tempat nya cukup luas dan cukup bersih dgn booth utk brfoto,"['tempat', 'nya', 'cukup', 'luas', 'dan', 'cukup', 'bersih', 'dgn', 'booth', 'utk', 'brfoto']","['tempat', 'nya', 'cukup', 'luas', 'dan', 'cukup', 'bersih', 'dgn', 'booth', 'utk', 'brfoto']","['luas', 'bersih', 'booth', 'brfoto']","['luas', 'bersih', 'booth', 'brfoto']",tempat nya cukup luas dan cukup bersih dgn booth utk brfoto,luas bersih booth brfoto,luas bersih booth brfoto
242,"Tempat nyaman pelayanan memuaskan program"" oke",1,1,1,0,positif,tempat nyaman pelayanan memuaskan program oke,"['tempat', 'nyaman', 'pelayanan', 'memuaskan', 'program', 'oke']","['tempat', 'nyaman', 'layan', 'muas', 'program', 'oke']","['nyaman', 'pelayanan', 'memuaskan', 'program', 'oke']","['nyaman', 'layan', 'muas', 'program', 'oke']",tempat nyaman layan muas program oke,nyaman pelayanan memuaskan program oke,nyaman layan muas program oke
295,Tempat penyiaran berita kehilangan yang mudah,1,0,0,0,positif,tempat penyiaran berita kehilangan yang mudah,"['tempat', 'penyiaran', 'berita', 'kehilangan', 'yang', 'mudah']","['tempat', 'siar', 'berita', 'hilang', 'yang', 'mudah']","['penyiaran', 'berita', 'kehilangan', 'mudah']","['siar', 'berita', 'hilang', 'mudah']",tempat siar berita hilang yang mudah,penyiaran berita kehilangan mudah,siar berita hilang mudah
259,Tempat penyiaran informasi dan berita,0,0,0,0,positif,tempat penyiaran informasi dan berita,"['tempat', 'penyiaran', 'informasi', 'dan', 'berita']","['tempat', 'siar', 'informasi', 'dan', 'berita']","['penyiaran', 'informasi', 'berita']","['siar', 'informasi', 'berita']",tempat siar informasi dan berita,penyiaran informasi berita,siar informasi berita
266,Tempat penyiaran musikberita dll di bumi Arema Malang.,0,0,0,0,positif,tempat penyiaran musik berita dll di bumi arema malang,"['tempat', 'penyiaran', 'musik', 'berita', 'dll', 'di', 'bumi', 'arema', 'malang']","['tempat', 'siar', 'musik', 'berita', 'dll', 'di', 'bumi', 'arema', 'malang']","['penyiaran', 'musik', 'berita', 'dll', 'bumi', 'arema', 'malang']","['siar', 'musik', 'berita', 'dll', 'bumi', 'arema', 'malang']",tempat siar musik berita dll di bumi arema malang,penyiaran musik berita dll bumi arema malang,siar musik berita dll bumi arema malang
212,Tempat representasi sebagai sarana pemerintah sangat baik tetap mempertahankan program budaya,0,1,0,0,positif,tempat representasi sebagai sarana pemerintah sangat baik tetap mempertahankan program budaya,"['tempat', 'representasi', 'sebagai', 'sarana', 'pemerintah', 'sangat', 'baik', 'tetap', 'mempertahankan', 'program', 'budaya']","['tempat', 'representasi', 'bagai', 'sarana', 'perintah', 'sangat', 'baik', 'tetap', 'tahan', 'program', 'budaya']","['representasi', 'sarana', 'pemerintah', 'mempertahankan', 'program', 'budaya']","['representasi', 'sarana', 'perintah', 'tahan', 'program', 'budaya']",tempat representasi bagai sarana perintah sangat baik tetap tahan program budaya,representasi sarana pemerintah mempertahankan program budaya,representasi sarana perintah tahan program budaya
272,Tempat strategis dan terjaga bersih dari dulu,0,0,1,0,positif,tempat strategis dan terjaga bersih dari dulu,"['tempat', 'strategis', 'dan', 'terjaga', 'bersih', 'dari', 'dulu']","['tempat', 'strategis', 'dan', 'jaga', 'bersih', 'dari', 'dulu']","['strategis', 'terjaga', 'bersih']","['strategis', 'jaga', 'bersih']",tempat strategis dan jaga bersih dari dulu,strategis terjaga bersih,strategis jaga bersih
411,Tempat yang bagus,0,0,1,0,positif,tempat yang bagus,"['tempat', 'yang', 'bagus']","['tempat', 'yang', 'bagus']",['bagus'],['bagus'],tempat yang bagus,bagus,bagus
403,Tempat yang bagus untuk menghibur,0,0,1,0,positif,tempat yang bagus untuk menghibur,"['tempat', 'yang', 'bagus', 'untuk', 'menghibur']","['tempat', 'yang', 'bagus', 'untuk', 'hibur']","['bagus', 'menghibur']","['bagus', 'hibur']",tempat yang bagus untuk hibur,bagus menghibur,bagus hibur
310,Tempat yang keren dan bagus..,0,0,1,0,positif,tempat yang keren dan bagus,"['tempat', 'yang', 'keren', 'dan', 'bagus']","['tempat', 'yang', 'keren', 'dan', 'bagus']","['keren', 'bagus']","['keren', 'bagus']",tempat yang keren dan bagus,keren bagus,keren bagus
158,Tempat yang luas  bagus untuk lokasi sebuah acara  contohnya sekarang festvl budaya,0,0,1,0,positif,tempat yang luas bagus untuk lokasi sebuah acara contohnya sekarang festvl budaya,"['tempat', 'yang', 'luas', 'bagus', 'untuk', 'lokasi', 'sebuah', 'acara', 'contohnya', 'sekarang', 'festvl', 'budaya']","['tempat', 'yang', 'luas', 'bagus', 'untuk', 'lokasi', 'buah', 'acara', 'contoh', 'sekarang', 'festvl', 'budaya']","['luas', 'bagus', 'lokasi', 'acara', 'contohnya', 'festvl', 'budaya']","['luas', 'bagus', 'lokasi', 'acara', 'contoh', 'festvl', 'budaya']",tempat yang luas bagus untuk lokasi buah acara contoh sekarang festvl budaya,luas bagus lokasi acara contohnya festvl budaya,luas bagus lokasi acara contoh festvl budaya
392,Tempat yang sangat bagus dengan orang-orang baik di dalamnya. Studio yang sangat bagus sangat nyaman,1,0,1,0,positif,tempat yang sangat bagus dengan orang orang baik di dalamnya studio yang sangat bagus sangat nyaman,"['tempat', 'yang', 'sangat', 'bagus', 'dengan', 'orang', 'orang', 'baik', 'di', 'dalamnya', 'studio', 'yang', 'sangat', 'bagus', 'sangat', 'nyaman']","['tempat', 'yang', 'sangat', 'bagus', 'dengan', 'orang', 'orang', 'baik', 'di', 'dalam', 'studio', 'yang', 'sangat', 'bagus', 'sangat', 'nyaman']","['bagus', 'orang', 'orang', 'dalamnya', 'studio', 'bagus', 'nyaman']","['bagus', 'orang', 'orang', 'dalam', 'studio', 'bagus', 'nyaman']",tempat yang sangat bagus dengan orang orang baik di dalam studio yang sangat bagus sangat nyaman,bagus orang orang dalamnya studio bagus nyaman,bagus orang orang dalam studio bagus nyaman
339,Tempat yang seru untuk belajar,0,0,1,1,positif,tempat yang seru untuk belajar,"['tempat', 'yang', 'seru', 'untuk', 'belajar']","['tempat', 'yang', 'seru', 'untuk', 'ajar']","['seru', 'belajar']","['seru', 'ajar']",tempat yang seru untuk ajar,seru belajar,seru ajar
233,Tempatnya bagus bersih dan nyaman serta orang-orangnya pun ramah,0,0,1,0,positif,tempatnya bagus bersih dan nyaman serta orang orangnya pun ramah,"['tempatnya', 'bagus', 'bersih', 'dan', 'nyaman', 'serta', 'orang', 'orangnya', 'pun', 'ramah']","['tempat', 'bagus', 'bersih', 'dan', 'nyaman', 'serta', 'orang', 'orang', 'pun', 'ramah']","['tempatnya', 'bagus', 'bersih', 'nyaman', 'orang', 'orangnya', 'ramah']","['tempat', 'bagus', 'bersih', 'nyaman', 'orang', 'orang', 'ramah']",tempat bagus bersih dan nyaman serta orang orang pun ramah,tempatnya bagus bersih nyaman orang orangnya ramah,tempat bagus bersih nyaman orang orang ramah
275,Tempatnya bagus bersih nyaman,0,0,1,0,positif,tempatnya bagus bersih nyaman,"['tempatnya', 'bagus', 'bersih', 'nyaman']","['tempat', 'bagus', 'bersih', 'nyaman']","['tempatnya', 'bagus', 'bersih', 'nyaman']","['tempat', 'bagus', 'bersih', 'nyaman']",tempat bagus bersih nyaman,tempatnya bagus bersih nyaman,tempat bagus bersih nyaman
219,Tempatnya bagus pengunjung langsung bisa melihat studio siaran RRI pegawai juga cukup ramah,1,0,1,0,positif,tempatnya bagus pengunjung langsung bisa melihat studio siaran rri pegawai juga cukup ramah,"['tempatnya', 'bagus', 'pengunjung', 'langsung', 'bisa', 'melihat', 'studio', 'siaran', 'rri', 'pegawai', 'juga', 'cukup', 'ramah']","['tempat', 'bagus', 'unjung', 'langsung', 'bisa', 'lihat', 'studio', 'siar', 'rri', 'pegawai', 'juga', 'cukup', 'ramah']","['tempatnya', 'bagus', 'pengunjung', 'langsung', 'studio', 'siaran', 'rri', 'pegawai', 'ramah']","['tempat', 'bagus', 'unjung', 'langsung', 'studio', 'siar', 'rri', 'pegawai', 'ramah']",tempat bagus unjung langsung bisa lihat studio siar rri pegawai juga cukup ramah,tempatnya bagus pengunjung langsung studio siaran rri pegawai ramah,tempat bagus unjung langsung studio siar rri pegawai ramah
216,Tempatnya bersih banyak pedagang depan RRI,0,0,1,0,positif,tempatnya bersih banyak pedagang depan rri,"['tempatnya', 'bersih', 'banyak', 'pedagang', 'depan', 'rri']","['tempat', 'bersih', 'banyak', 'dagang', 'depan', 'rri']","['tempatnya', 'bersih', 'pedagang', 'rri']","['tempat', 'bersih', 'dagang', 'rri']",tempat bersih banyak dagang depan rri,tempatnya bersih pedagang rri,tempat bersih dagang rri
214,"Tempatnya bersih dan nyaman.
Petugas ramah dan respon kepada tamu baik.",1,0,1,0,positif,tempatnya bersih dan nyaman petugas ramah dan respon kepada tamu baik,"['tempatnya', 'bersih', 'dan', 'nyaman', 'petugas', 'ramah', 'dan', 'respon', 'kepada', 'tamu', 'baik']","['tempat', 'bersih', 'dan', 'nyaman', 'tugas', 'ramah', 'dan', 'respon', 'kepada', 'tamu', 'baik']","['tempatnya', 'bersih', 'nyaman', 'petugas', 'ramah', 'respon', 'tamu']","['tempat', 'bersih', 'nyaman', 'tugas', 'ramah', 'respon', 'tamu']",tempat bersih dan nyaman tugas ramah dan respon kepada tamu baik,tempatnya bersih nyaman petugas ramah respon tamu,tempat bersih nyaman tugas ramah respon tamu
324,Tempatnya budaya,0,1,0,0,positif,tempatnya budaya,"['tempatnya', 'budaya']","['tempat', 'budaya']","['tempatnya', 'budaya']","['tempat', 'budaya']",tempat budaya,tempatnya budaya,tempat budaya
176,"Tempatnya cukup bagus terutama open studio siarannya
Untuk pegawai cukup ramah cuma kadang utk org yg baru pertama kesana mungkin agak bingung karena resepsionis/penerima tamu/CS tidak selalu standby?? ",1,0,1,0,positif,tempatnya cukup bagus terutama open studio siarannya untuk pegawai cukup ramah cuma kadang utk org yg baru pertama kesana mungkin agak bingung karena resepsionis penerima tamu cs tidak selalu standby ,"['tempatnya', 'cukup', 'bagus', 'terutama', 'open', 'studio', 'siarannya', 'untuk', 'pegawai', 'cukup', 'ramah', 'cuma', 'kadang', 'utk', 'org', 'yg', 'baru', 'pertama', 'kesana', 'mungkin', 'agak', 'bingung', 'karena', 'resepsionis', 'penerima', 'tamu', 'cs', 'tidak', 'selalu', 'standby']","['tempat', 'cukup', 'bagus', 'utama', 'open', 'studio', 'siar', 'untuk', 'pegawai', 'cukup', 'ramah', 'cuma', 'kadang', 'utk', 'org', 'yg', 'baru', 'pertama', 'kesana', 'mungkin', 'agak', 'bingung', 'karena', 'resepsionis', 'terima', 'tamu', 'cs', 'tidak', 'selalu', 'standby']","['tempatnya', 'bagus', 'open', 'studio', 'siarannya', 'pegawai', 'ramah', 'kadang', 'org', 'kesana', 'bingung', 'resepsionis', 'penerima', 'tamu', 'cs', 'standby']","['tempat', 'bagus', 'open', 'studio', 'siar', 'pegawai', 'ramah', 'kadang', 'org', 'kesana', 'bingung', 'resepsionis', 'terima', 'tamu', 'cs', 'standby']",tempat cukup bagus utama open studio siar untuk pegawai cukup ramah cuma kadang utk org yg baru pertama kesana mungkin agak bingung karena resepsionis terima tamu cs tidak selalu standby,tempatnya bagus open studio siarannya pegawai ramah kadang org kesana bingung resepsionis penerima tamu cs standby,tempat bagus open studio siar pegawai ramah kadang org kesana bingung resepsionis terima tamu cs standby
387,Tempatnya cukup bagus untuk rekaman/offair TK,0,0,1,0,positif,tempatnya cukup bagus untuk rekaman offair tk,"['tempatnya', 'cukup', 'bagus', 'untuk', 'rekaman', 'offair', 'tk']","['tempat', 'cukup', 'bagus', 'untuk', 'rekam', 'offair', 'tk']","['tempatnya', 'bagus', 'rekaman', 'offair', 'tk']","['tempat', 'bagus', 'rekam', 'offair', 'tk']",tempat cukup bagus untuk rekam offair tk,tempatnya bagus rekaman offair tk,tempat bagus rekam offair tk
425,Tempatnya enak luas bgt cm kondisi hrs diperbaiki biar lbh indah dipandang yaa kntr RRI nya smg ttp sukses ya buat RRI malang,0,0,1,0,positif,tempatnya enak luas bgt cm kondisi hrs diperbaiki biar lbh indah dipandang yaa kntr rri nya smg ttp sukses ya buat rri malang,"['tempatnya', 'enak', 'luas', 'bgt', 'cm', 'kondisi', 'hrs', 'diperbaiki', 'biar', 'lbh', 'indah', 'dipandang', 'yaa', 'kntr', 'rri', 'nya', 'smg', 'ttp', 'sukses', 'ya', 'buat', 'rri', 'malang']","['tempat', 'enak', 'luas', 'bgt', 'cm', 'kondisi', 'hrs', 'baik', 'biar', 'lbh', 'indah', 'pandang', 'yaa', 'kntr', 'rri', 'nya', 'smg', 'ttp', 'sukses', 'ya', 'buat', 'rri', 'malang']","['tempatnya', 'enak', 'luas', 'bgt', 'cm', 'kondisi', 'hrs', 'diperbaiki', 'lbh', 'indah', 'dipandang', 'yaa', 'kntr', 'rri', 'smg', 'ttp', 'sukses', 'rri', 'malang']","['tempat', 'enak', 'luas', 'bgt', 'cm', 'kondisi', 'hrs', 'baik', 'lbh', 'indah', 'pandang', 'yaa', 'kntr', 'rri', 'smg', 'ttp', 'sukses', 'rri', 'malang']",tempat enak luas bgt cm kondisi hrs baik biar lbh indah pandang yaa kntr rri nya smg ttp sukses ya buat rri malang,tempatnya enak luas bgt cm kondisi hrs diperbaiki lbh indah dipandang yaa kntr rri smg ttp sukses rri malang,tempat enak luas bgt cm kondisi hrs baik lbh indah pandang yaa kntr rri smg ttp sukses rri malang
273,Tempatnya gampang ditemukan dan di depan jalan raya,0,0,1,0,positif,tempatnya gampang ditemukan dan di depan jalan raya,"['tempatnya', 'gampang', 'ditemukan', 'dan', 'di', 'depan', 'jalan', 'raya']","['tempat', 'gampang', 'temu', 'dan', 'di', 'depan', 'jalan', 'raya']","['tempatnya', 'gampang', 'ditemukan', 'jalan', 'raya']","['tempat', 'gampang', 'temu', 'jalan', 'raya']",tempat gampang temu dan di depan jalan raya,tempatnya gampang ditemukan jalan raya,tempat gampang temu jalan raya
207,Tempatnya luas sekali cocok utk istirahat sambil lihat mbah Demin siaran,0,0,1,0,positif,tempatnya luas sekali cocok utk istirahat sambil lihat mbah demin siaran,"['tempatnya', 'luas', 'sekali', 'cocok', 'utk', 'istirahat', 'sambil', 'lihat', 'mbah', 'demin', 'siaran']","['tempat', 'luas', 'sekali', 'cocok', 'utk', 'istirahat', 'sambil', 'lihat', 'mbah', 'din', 'siar']","['tempatnya', 'luas', 'cocok', 'istirahat', 'lihat', 'mbah', 'demin', 'siaran']","['tempat', 'luas', 'cocok', 'istirahat', 'lihat', 'mbah', 'din', 'siar']",tempat luas sekali cocok utk istirahat sambil lihat mbah din siar,tempatnya luas cocok istirahat lihat mbah demin siaran,tempat luas cocok istirahat lihat mbah din siar
286,Tempatnya menarik.,0,0,1,0,positif,tempatnya menarik,"['tempatnya', 'menarik']","['tempat', 'tarik']","['tempatnya', 'menarik']","['tempat', 'tarik']",tempat tarik,tempatnya menarik,tempat tarik
235,Tempatnya nyaman dan staf nya ramah,0,0,1,0,positif,tempatnya nyaman dan staf nya ramah,"['tempatnya', 'nyaman', 'dan', 'staf', 'nya', 'ramah']","['tempat', 'nyaman', 'dan', 'staf', 'nya', 'ramah']","['tempatnya', 'nyaman', 'staf', 'ramah']","['tempat', 'nyaman', 'staf', 'ramah']",tempat nyaman dan staf nya ramah,tempatnya nyaman staf ramah,tempat nyaman staf ramah
256,Tempatnya ok... Penuh sejarah peradioan,0,0,1,0,positif,tempatnya ok penuh sejarah peradioan,"['tempatnya', 'ok', 'penuh', 'sejarah', 'peradioan']","['tempat', 'ok', 'penuh', 'sejarah', 'radio']","['tempatnya', 'ok', 'penuh', 'sejarah', 'peradioan']","['tempat', 'ok', 'penuh', 'sejarah', 'radio']",tempat ok penuh sejarah radio,tempatnya ok penuh sejarah peradioan,tempat ok penuh sejarah radio
321,Tempatnya radio keren,0,0,1,0,positif,tempatnya radio keren,"['tempatnya', 'radio', 'keren']","['tempat', 'radio', 'keren']","['tempatnya', 'radio', 'keren']","['tempat', 'radio', 'keren']",tempat radio keren,tempatnya radio keren,tempat radio keren
174,Tempatx nyaman dan tertata rapi,0,0,1,0,positif,tempatx nyaman dan tertata rapi,"['tempatx', 'nyaman', 'dan', 'tertata', 'rapi']","['tempatx', 'nyaman', 'dan', 'tata', 'rapi']","['tempatx', 'nyaman', 'tertata', 'rapi']","['tempatx', 'nyaman', 'tata', 'rapi']",tempatx nyaman dan tata rapi,tempatx nyaman tertata rapi,tempatx nyaman tata rapi
196,"Terdapat di tengah kota malang sebelah barat Jl. Soekarno Hatta malang dekat dengan hotel montana
Dekat dengan kampus UMM jika anda ingin membuat promosi event dll bisa langsung ke RRI Malang",1,0,0,0,positif,terdapat di tengah kota malang sebelah barat jl soekarno hatta malang dekat dengan hotel montana dekat dengan kampus umm jika anda ingin membuat promosi event dll bisa langsung ke rri malang,"['terdapat', 'di', 'tengah', 'kota', 'malang', 'sebelah', 'barat', 'jl', 'soekarno', 'hatta', 'malang', 'dekat', 'dengan', 'hotel', 'montana', 'dekat', 'dengan', 'kampus', 'umm', 'jika', 'anda', 'ingin', 'membuat', 'promosi', 'event', 'dll', 'bisa', 'langsung', 'ke', 'rri', 'malang']","['dapat', 'di', 'tengah', 'kota', 'malang', 'belah', 'barat', 'jl', 'soekarno', 'hatta', 'malang', 'dekat', 'dengan', 'hotel', 'montana', 'dekat', 'dengan', 'kampus', 'umm', 'jika', 'anda', 'ingin', 'buat', 'promosi', 'event', 'dll', 'bisa', 'langsung', 'ke', 'rri', 'malang']","['kota', 'malang', 'sebelah', 'barat', 'jl', 'soekarno', 'hatta', 'malang', 'hotel', 'montana', 'kampus', 'umm', 'promosi', 'event', 'dll', 'langsung', 'rri', 'malang']","['kota', 'malang', 'belah', 'barat', 'jl', 'soekarno', 'hatta', 'malang', 'hotel', 'montana', 'kampus', 'umm', 'promosi', 'event', 'dll', 'langsung', 'rri', 'malang']",dapat di tengah kota malang belah barat jl soekarno hatta malang dekat dengan hotel montana dekat dengan kampus umm jika anda ingin buat promosi event dll bisa langsung ke rri malang,kota malang sebelah barat jl soekarno hatta malang hotel montana kampus umm promosi event dll langsung rri malang,kota malang belah barat jl soekarno hatta malang hotel montana kampus umm promosi event dll langsung rri malang
417,Terharu dan kagum  RRI MALANG RAMMAH DISABILITAS.,1,0,0,0,positif,terharu dan kagum rri malang rammah disabilitas,"['terharu', 'dan', 'kagum', 'rri', 'malang', 'rammah', 'disabilitas']","['haru', 'dan', 'kagum', 'rri', 'malang', 'rammah', 'disabilitas']","['terharu', 'kagum', 'rri', 'malang', 'rammah', 'disabilitas']","['haru', 'kagum', 'rri', 'malang', 'rammah', 'disabilitas']",haru dan kagum rri malang rammah disabilitas,terharu kagum rri malang rammah disabilitas,haru kagum rri malang rammah disabilitas
416,Terima kasih RRI Malang semoga sharring seputar Podcast bisa memberikan manfaat untuk kedepannya.,0,1,0,0,positif,terima kasih rri malang semoga sharring seputar podcast bisa memberikan manfaat untuk kedepannya,"['terima', 'kasih', 'rri', 'malang', 'semoga', 'sharring', 'seputar', 'podcast', 'bisa', 'memberikan', 'manfaat', 'untuk', 'kedepannya']","['terima', 'kasih', 'rri', 'malang', 'moga', 'sharring', 'putar', 'podcast', 'bisa', 'beri', 'manfaat', 'untuk', 'depan']","['terima', 'kasih', 'rri', 'malang', 'semoga', 'sharring', 'seputar', 'podcast', 'manfaat', 'kedepannya']","['terima', 'kasih', 'rri', 'malang', 'moga', 'sharring', 'putar', 'podcast', 'manfaat', 'depan']",terima kasih rri malang moga sharring putar podcast bisa beri manfaat untuk depan,terima kasih rri malang semoga sharring seputar podcast manfaat kedepannya,terima kasih rri malang moga sharring putar podcast manfaat depan
110,Terima kasih RRI Pro  Mataram. Mbak Sary dan mbak Diza khususnya. Semoga dunia literasi kita secara umum semakin membaik. Aamin ya Allah,0,0,0,0,positif,terima kasih rri pro mataram mbak sary dan mbak diza khususnya semoga dunia literasi kita secara umum semakin membaik aamin ya allah,"['terima', 'kasih', 'rri', 'pro', 'mataram', 'mbak', 'sary', 'dan', 'mbak', 'diza', 'khususnya', 'semoga', 'dunia', 'literasi', 'kita', 'secara', 'umum', 'semakin', 'membaik', 'aamin', 'ya', 'allah']","['terima', 'kasih', 'rri', 'pro', 'mataram', 'mbak', 'sary', 'dan', 'mbak', 'diza', 'khusus', 'moga', 'dunia', 'literasi', 'kita', 'cara', 'umum', 'makin', 'baik', 'aamin', 'ya', 'allah']","['terima', 'kasih', 'rri', 'pro', 'mataram', 'mbak', 'sary', 'mbak', 'diza', 'semoga', 'dunia', 'literasi', 'membaik', 'aamin', 'allah']","['terima', 'kasih', 'rri', 'pro', 'mataram', 'mbak', 'sary', 'mbak', 'diza', 'moga', 'dunia', 'literasi', 'baik', 'aamin', 'allah']",terima kasih rri pro mataram mbak sary dan mbak diza khusus moga dunia literasi kita cara umum makin baik aamin ya allah,terima kasih rri pro mataram mbak sary mbak diza semoga dunia literasi membaik aamin allah,terima kasih rri pro mataram mbak sary mbak diza moga dunia literasi baik aamin allah
245,Terimakasi sudah memberi ruang komunitas untuk memperkenalkan komunitas melalui RRI,1,0,0,0,positif,terimakasi sudah memberi ruang komunitas untuk memperkenalkan komunitas melalui rri,"['terimakasi', 'sudah', 'memberi', 'ruang', 'komunitas', 'untuk', 'memperkenalkan', 'komunitas', 'melalui', 'rri']","['terimakasi', 'sudah', 'beri', 'ruang', 'komunitas', 'untuk', 'kenal', 'komunitas', 'lalu', 'rri']","['terimakasi', 'ruang', 'komunitas', 'memperkenalkan', 'komunitas', 'rri']","['terimakasi', 'ruang', 'komunitas', 'kenal', 'komunitas', 'rri']",terimakasi sudah beri ruang komunitas untuk kenal komunitas lalu rri,terimakasi ruang komunitas memperkenalkan komunitas rri,terimakasi ruang komunitas kenal komunitas rri
